antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,wsup_ant,wsup_cons,weight_cons,wconf,rule_type
"Flatulence, Headache",Nausea,0.10451045104510451,0.7557755775577558,0.0704070407040704,0.6736842105263158,0.8913812916570902,1.0,-0.008579405795365022,0.7484296816778451,-0.11977697051617818,0.08913649025069638,-0.3361308677098154,0.3834214356852831,0.028499999999999998,0.24045,0.35,0.2357894736842105,positive (weighted)
"Flatulence, Stomach pain",Headache,0.11441144114411442,0.3564356435643564,0.08104143747708104,0.7083333333333333,1.9872685185185184,1.0,0.04026112182175313,2.206506364922206,0.560979174278407,0.2079021636876764,0.5467948717948717,0.4678497942386831,0.0572,0.0972,0.3,0.21249999999999997,positive (weighted)
"Headache, Stomach pain",Flatulence,0.13384671800513384,0.1474147414741474,0.08104143747708104,0.6054794520547945,4.1073195665508075,1.0,0.06131045814519112,2.161066801124557,0.8734391822253555,0.4047619047619047,0.5372655766681396,0.5776153479179444,0.06691666666666668,0.02412,0.18,0.108986301369863,positive (weighted)
"Flatulence, Headache",Stomach pain,0.10451045104510451,0.2731939860652732,0.08104143747708104,0.775438596491228,2.8384175203108444,1.0,0.05248981077058934,3.2365580308030797,0.7232814879873704,0.27317676143386893,0.6910297944659832,0.5360414458966207,0.028499999999999998,0.13658333333333333,0.55,0.4264912280701755,positive (weighted)
Flatulence,"Headache, Stomach pain",0.1474147414741474,0.13384671800513384,0.08104143747708104,0.5497512437810945,4.1073195665508075,1.0,0.06131045814519112,1.9237216539333493,0.8873390745876514,0.4047619047619047,0.48017427679553126,0.5776153479179444,0.02412,0.06691666666666668,0.55,0.302363184079602,positive (weighted)
"Flatulence, Vomiting",Headache,0.06747341400806747,0.3564356435643564,0.0484048404840484,0.717391304347826,2.01268115942029,1.0,0.024354910738598613,2.277227722772277,0.5395560004289851,0.12890625,0.5608695652173913,0.4265968867418143,0.0368,0.0972,0.3,0.2152173913043478,positive (weighted)
"Flatulence, Nausea",Stomach pain,0.11037770443711038,0.2731939860652732,0.07994132746607994,0.7242524916943521,2.651055764899998,1.0,0.04978680241817117,2.635766387883768,0.7000631537548122,0.26328502415458943,0.6206037057772443,0.5084349706793908,0.035116666666666664,0.13658333333333333,0.55,0.3983388704318937,positive (weighted)
"Flatulence, Stomach pain",Nausea,0.11441144114411442,0.7557755775577558,0.07994132746607994,0.6987179487179487,0.9245045347665434,1.0,-0.006528045543828312,0.8106172319359594,-0.08442547685629619,0.10116009280742459,-0.233627858627859,0.40224592244242896,0.0572,0.24045,0.35,0.24455128205128202,positive (weighted)
Flatulence,"Nausea, Stomach pain",0.1474147414741474,0.23322332233223322,0.07994132746607994,0.5422885572139304,2.3251900872993527,1.0,0.04556077169873204,1.675240350121969,0.668469961527079,0.2658536585365854,0.40307072956594375,0.4425279264057074,0.02412,0.11660000000000001,0.55,0.2982587064676618,positive (weighted)
"Flatulence, Nausea",Vomiting,0.11037770443711038,0.5236523652365237,0.06637330399706637,0.601328903654485,1.1483360786174932,1.0,0.008573757999195582,1.1948386505317194,0.14520184192427324,0.1169250645994832,0.16306691321461161,0.3640398019672985,0.035116666666666664,0.28559999999999997,0.6,0.360797342192691,positive (weighted)
"Flatulence, Vomiting",Nausea,0.06747341400806747,0.7557755775577558,0.06637330399706637,0.983695652173913,1.3015711030947408,1.0,0.015378545555325605,14.97909790979091,0.2484623590269464,0.08769379844961238,0.9332403055229139,0.5357585490369807,0.0368,0.24045,0.35,0.34429347826086953,positive (weighted)
"Flatulence, Vomiting",Stomach pain,0.06747341400806747,0.2731939860652732,0.0484048404840484,0.717391304347826,2.6259410563174788,1.0,0.02997150955775201,2.5717751262305715,0.6639855098368665,0.16562107904642412,0.6111635151142895,0.4472862562007587,0.0368,0.13658333333333333,0.55,0.39456521739130435,positive (weighted)
Insomnia (difficulty in sleeping),"Headache, Nausea",0.05683901723505684,0.2720938760542721,0.0352035203520352,0.6193548387096773,2.2762542387618465,1.0,0.01973797184143301,1.9122957493489456,0.5944709046137895,0.11985018726591759,0.47706833509384894,0.3743674463090165,0.020666666666666667,0.08656666666666665,0.35,0.21677419354838706,positive (weighted)
"Headache, Rash",Nausea,0.04400440044004401,0.7557755775577558,0.03337000366703337,0.7583333333333332,1.0033842794759822,1.0,0.00011255250937634159,1.010583817002389,0.003528117452167816,0.043540669856459324,0.010472972972972226,0.40124332848131966,0.02,0.24045,0.35,0.2654166666666666,positive (weighted)
"Nausea, Sleepiness",Headache,0.0627062706270627,0.3564356435643564,0.04107077374404107,0.6549707602339182,1.837556855100715,1.0,0.018720023817563276,1.8652458466185606,0.4862927565392354,0.10863239573229874,0.46387764282501137,0.38509854884123895,0.0228,0.0972,0.3,0.19649122807017547,positive (weighted)
"Headache, Stomach pain",Nausea,0.13384671800513384,0.7557755775577558,0.09864319765309865,0.7369863013698631,0.975139079978465,1.0,-0.0025148829514414633,0.9285616061606162,-0.028592832681017664,0.12471024571163652,-0.07693446871529049,0.4337527334117632,0.06691666666666668,0.24045,0.35,0.25794520547945204,positive (weighted)
"Headache, Nausea",Vomiting,0.2720938760542721,0.5236523652365237,0.17271727172717272,0.6347708894878706,1.2121990305556185,1.0,0.030234669964979616,1.3042433394630975,0.24048837619727564,0.2772218952324897,0.23327191349763135,0.48230141113048997,0.08656666666666665,0.28559999999999997,0.6,0.3808625336927224,positive (weighted)
"Headache, Vomiting",Nausea,0.1771177117711771,0.7557755775577558,0.17271727172717272,0.9751552795031057,1.290270959342537,1.0,0.03885603081760322,9.830033003300354,0.2733914642869308,0.22720694645441386,0.8982709417492029,0.6018425596933287,0.0966,0.24045,0.35,0.341304347826087,positive (weighted)
"Headache, Rash",Vomiting,0.04400440044004401,0.5236523652365237,0.030803080308030802,0.7,1.3367647058823526,1.0,0.007760071936786635,1.5878254492115875,0.26352128883774445,0.057377049180327856,0.3702078521939952,0.37941176470588234,0.02,0.28559999999999997,0.6,0.42,positive (weighted)
"Sleepiness, Vomiting",Headache,0.04913824715804914,0.3564356435643564,0.03337000366703337,0.6791044776119403,1.9052653399668324,1.0,0.015855380917629714,2.0055261340087496,0.49969274843937395,0.0896551724137931,0.501377726750861,0.3863629383944475,0.0268,0.0972,0.3,0.20373134328358208,positive (weighted)
"Headache, Stomach pain",Vomiting,0.13384671800513384,0.5236523652365237,0.07187385405207188,0.536986301369863,1.0254633360193393,1.0,0.0017847035895375424,1.0287981460867979,0.028668198862949138,0.12273011897307452,0.027992027587079568,0.33712060166532365,0.06691666666666668,0.28559999999999997,0.6,0.3221917808219178,positive (weighted)
"Stomach pain, Vomiting",Headache,0.1378804547121379,0.3564356435643564,0.07187385405207188,0.5212765957446809,1.462470449172577,1.0,0.02272834544180491,1.3443344334433445,0.3668000590282902,0.1701388888888889,0.25613747954173494,0.36146134313983014,0.07519999999999999,0.0972,0.3,0.15638297872340426,positive (weighted)
"Increased liver enzymes, Nausea",Vomiting,0.06233956729006234,0.5236523652365237,0.05720572057205721,0.9176470588235295,1.7523974295600593,1.0,0.024561458712794637,5.784221279270788,0.4578983785084684,0.10818307905686547,0.8271158809944302,0.5134453781512606,0.044199999999999996,0.28559999999999997,0.6,0.5505882352941177,positive (weighted)
"Increased liver enzymes, Vomiting",Nausea,0.05720572057205721,0.7557755775577558,0.05720572057205721,1.0,1.3231441048034933,1.0,0.01397103406710308,inf,0.25904317386231035,0.07569141193595343,1.0,0.5378457059679768,0.04056,0.24045,0.35,0.35,positive (weighted)
"Loss of appetite, Stomach pain",Indigestion,0.047671433810047674,0.15548221488815547,0.033003300330033,0.6923076923076922,4.452648766328011,1.0,0.02559124021435269,2.7446828016134934,0.8142300945535448,0.19396551724137928,0.6356591736530944,0.4522859216255442,0.023833333333333335,0.03674666666666667,0.26,0.17999999999999997,positive (weighted)
"Nausea, Stomach pain",Indigestion,0.23322332233223322,0.15548221488815547,0.11991199119911991,0.5141509433962264,3.306815147739409,1.0,0.08364991247933007,1.738230781006903,0.9097749639126179,0.44611186903137784,0.4247023980206293,0.6426886792452831,0.11660000000000001,0.03674666666666667,0.26,0.13367924528301886,positive (weighted)
"Indigestion, Nausea",Stomach pain,0.15438210487715437,0.2731939860652732,0.11991199119911991,0.7767220902612827,2.8431156243523734,1.0,0.07773572859058306,3.255163104962979,0.7666266169094849,0.38974970202622167,0.6927957316561646,0.6078241323789635,0.04911666666666666,0.13658333333333333,0.55,0.42719714964370553,positive (weighted)
"Indigestion, Stomach pain",Nausea,0.12027869453612028,0.7557755775577558,0.11991199119911991,0.9969512195121951,1.3191101288742144,1.0,0.02900829136819072,80.10561056105603,0.27498843172422754,0.15858389912706108,0.9875164798945286,0.5778060318812795,0.06013333333333334,0.24045,0.35,0.3489329268292683,positive (weighted)
Indigestion,"Nausea, Stomach pain",0.15548221488815547,0.23322332233223322,0.11991199119911991,0.7712264150943396,3.306815147739409,1.0,0.08364991247933007,3.351683621970445,0.826026682388747,0.44611186903137784,0.7016424839609107,0.6426886792452831,0.03674666666666667,0.11660000000000001,0.55,0.42417452830188684,positive (weighted)
"Indigestion, Vomiting",Nausea,0.06784011734506784,0.7557755775577558,0.06784011734506784,1.0,1.3231441048034933,1.0,0.016568213477013267,inf,0.26199842643587723,0.08976225133430372,1.0,0.5448811256671519,0.037,0.24045,0.35,0.35,positive (weighted)
"Indigestion, Vomiting",Stomach pain,0.06784011734506784,0.2731939860652732,0.0462046204620462,0.681081081081081,2.493031017594776,1.0,0.027671108389411243,2.2789680097953293,0.6424668739774956,0.15671641791044777,0.5612048981372896,0.4251042989298023,0.037,0.13658333333333333,0.55,0.3745945945945946,positive (weighted)
Insomnia (difficulty in sleeping),"Nausea, Vomiting",0.05683901723505684,0.5181518151815182,0.0319031903190319,0.5612903225806452,1.0832545716046844,1.0,0.0024519503655536026,1.0983304212774216,0.08148763876226724,0.0587440918298447,0.08952717631462648,0.31143072392301896,0.020666666666666667,0.28259999999999996,0.6,0.33677419354838706,positive (weighted)
"Loss of appetite, Stomach pain",Nausea,0.047671433810047674,0.7557755775577558,0.047671433810047674,1.0,1.3231441048034933,1.0,0.011642528389252567,inf,0.25644974971120527,0.06307617661329451,1.0,0.5315380883066473,0.023833333333333335,0.24045,0.35,0.35,positive (weighted)
"Loss of appetite, Nausea",Vomiting,0.09937660432709938,0.5236523652365237,0.09204253758709205,0.9261992619926199,1.7687292629228812,1.0,0.0400037436820323,6.454510451045104,0.48257945417028947,0.17334254143646408,0.8450695823355462,0.5509847850579346,0.03161666666666667,0.28559999999999997,0.6,0.555719557195572,positive (weighted)
"Loss of appetite, Vomiting",Nausea,0.09204253758709205,0.7557755775577558,0.09204253758709205,1.0,1.3231441048034933,1.0,0.022479035582326112,inf,0.26898222940226174,0.1217855409995148,1.0,0.5608927704997574,0.0502,0.24045,0.35,0.35,positive (weighted)
Loss of appetite,"Nausea, Vomiting",0.1078107810781078,0.5181518151815182,0.09204253758709205,0.8537414965986395,1.6476667099961002,1.0,0.03618018567533322,3.294496891549621,0.4405804648238121,0.1723901098901099,0.6964635169136149,0.5156888657798576,0.0343,0.28259999999999996,0.6,0.5122448979591837,positive (weighted)
"Loss of appetite, Stomach pain",Vomiting,0.047671433810047674,0.5236523652365237,0.041804180418041806,0.8769230769230769,1.6746283128636068,1.0,0.016840921349193957,3.8703245324532447,0.42301846259854486,0.07894736842105263,0.741623734233434,0.47837750484809305,0.023833333333333335,0.28559999999999997,0.6,0.5261538461538461,positive (weighted)
"Nausea, Rash",Vomiting,0.1353135313531353,0.5236523652365237,0.08434176751008435,0.6233062330623307,1.1903053904488625,1.0,0.013484516768508537,1.2645487570339768,0.18489877198805177,0.1467772814294831,0.20920407818396897,0.3921853294163194,0.0615,0.28559999999999997,0.6,0.3739837398373984,positive (weighted)
"Rash, Vomiting",Nausea,0.0847084708470847,0.7557755775577558,0.08434176751008435,0.9956709956709958,1.3174162082459027,1.0,0.020321174031594585,56.41584158416032,0.263236831103679,0.11154219204655676,0.9822744822744829,0.5536336540703354,0.0462,0.24045,0.35,0.3484848484848485,positive (weighted)
"Nausea, Sleepiness",Vomiting,0.0627062706270627,0.5236523652365237,0.045104510451045104,0.7192982456140351,1.3736178681999114,1.0,0.01226822352202217,1.6969884488448843,0.29019237375472345,0.08333333333333333,0.41072079737449857,0.40271634969777387,0.0228,0.28559999999999997,0.6,0.43157894736842106,positive (weighted)
"Sleepiness, Vomiting",Nausea,0.04913824715804914,0.7557755775577558,0.045104510451045104,0.917910447761194,1.2145277976927589,1.0,0.007967023324994764,2.975097509750974,0.1857627947663973,0.05936293436293436,0.6638765631302943,0.48879510743227095,0.0268,0.24045,0.35,0.3212686567164179,positive (weighted)
Sleepiness,"Nausea, Vomiting",0.08984231756508984,0.5181518151815182,0.045104510451045104,0.5020408163265306,0.968906798388145,1.0,-0.0014474494754205952,0.967645944922361,-0.034057902230659846,0.08013029315960911,-0.0334358400894605,0.2945448242991464,0.03266666666666667,0.28259999999999996,0.6,0.30122448979591837,positive (weighted)
"Nausea, Stomach pain",Vomiting,0.23322332233223322,0.5236523652365237,0.1378804547121379,0.5911949685534592,1.1289836689392738,1.0,0.015752510344543807,1.1652195988829654,0.1489972221374279,0.22274881516587677,0.14179267070460597,0.42725014534115535,0.11660000000000001,0.28559999999999997,0.6,0.3547169811320755,positive (weighted)
"Stomach pain, Vomiting",Nausea,0.1378804547121379,0.7557755775577558,0.1378804547121379,1.0,1.3231441048034933,1.0,0.03367377441814588,inf,0.28328370905997446,0.18243571081999033,1.0,0.5912178554099952,0.07519999999999999,0.24045,0.35,0.35,positive (weighted)
Stomach pain,"Nausea, Vomiting",0.2731939860652732,0.5181518151815182,0.1378804547121379,0.5046979865771812,0.9740349677253879,1.0,-0.003675505064257789,0.9728371211104849,-0.03537954735200263,0.21099887766554437,-0.027921301829548648,0.38539924098851985,0.13658333333333333,0.28259999999999996,0.6,0.30281879194630873,positive (weighted)
